1548255909,0,99.3438,5650,99.3438,5650,604,
1548256226,0,56.5156,1096,56.5156,1096,979,
1548256434,0,36.4479,1045.83,36.4479,1045.83,694,
1548256434,0,38.0313,1075.67,36.4479,1045.83,785,
1548256434,0,39.3177,1098.5,38.0313,1075.67,929,
1548256435,0,39.9661,1110.5,39.3177,1098.5,12,
1548256435,0,41.6016,1115.67,39.9661,1110.5,107,
1548256435,0,42.0521,1112.5,41.6016,1115.67,200,
1548256435,0,42.5286,1110,42.0521,1112.5,340,
1548256435,0,43.0547,1105.17,42.5286,1110,435,
1548256435,0,44.1354,1100.17,43.0547,1105.17,528,
1548256435,0,43.8103,1101.57,44.1354,1100.17,624,
1548256435,0,44.2292,1093.67,43.8103,1101.57,715,
1548256435,0,43.4271,1092.67,44.2292,1093.67,811,
1548256435,0,43.6563,1089.33,43.4271,1092.67,903,
1548256435,0,43.2906,1086.2,43.6563,1089.33,998,
1548256436,0,43.2266,1090.33,43.2906,1086.2,138,
1548256436,0,42.6563,1090.33,43.2266,1090.33,231,
1548256436,0,41.6719,1086.6,42.6563,1090.33,323,
1548256436,0,40.2594,1090.4,41.6719,1086.6,419,
1548256436,0,38.5094,1100.2,40.2594,1090.4,512,
1548256436,0,36.2156,1116.4,38.5094,1100.2,607,
1548256436,0,33.9562,1144.2,36.2156,1116.4,703,
1548256436,0,31.9805,1171.75,33.9562,1144.2,805,
1548256436,0,30.0078,1214,31.9805,1171.75,889,
1548256436,0,29.2617,1251.25,30.0078,1214,993,
1548256437,0,27.9297,1284.25,29.2617,1251.25,77,
1548256437,0,27.6797,1307,27.9297,1284.25,193,
1548256437,0,27.5573,1324,27.6797,1307,264,
1548256437,0,27.1719,1344,27.5573,1324,358,
1548256437,0,27.1094,1353,27.1719,1344,450,
1548256437,1,58.1914,1221.5,58.1914,1221.5,450,
1548256437,0,27,1362.67,27.1094,1353,545,
1548256437,1,57.6281,1230,58.1914,1221.5,545,
1548256437,0,25.8594,1366.67,27,1362.67,638,
1548256437,1,57.525,1229.6,57.6281,1230,638,
1548256437,0,25.8281,1372,25.8594,1366.67,733,
1548256437,1,57.4063,1228.8,57.525,1229.6,733,
1548256437,0,24.9375,1379.33,25.8281,1372,825,
1548256437,1,57.8906,1222.75,57.4063,1228.8,825,
1548256437,0,25.9844,1372,24.9375,1379.33,920,
1548256437,1,58.5156,1229.6,57.8906,1222.75,920,
1548256438,0,26.2188,1360,25.9844,1372,13,
1548256438,1,58.3594,1227,58.5156,1229.6,13,
1548256438,0,26.5938,1351.67,26.2188,1360,106,
1548256438,1,58.2406,1235.8,58.3594,1227,106,
1548256438,0,28.0938,1327.67,26.5938,1351.67,202,
1548256438,1,58.2227,1228,58.2406,1235.8,202,
1548256438,0,30.1367,1290.75,28.0938,1327.67,296,
1548256438,1,57.3719,1221.4,58.2227,1228,296,
1548256438,0,33.4375,1275,30.1367,1290.75,389,
1548256438,1,55.4414,1204.5,57.3719,1221.4,389,
1548256438,0,37.5664,1254.5,33.4375,1275,482,
1548256438,1,53.3656,1195.4,55.4414,1204.5,482,
1548256438,0,41.9594,1255.4,37.5664,1254.5,576,
1548256438,1,51.5406,1180.4,53.3656,1195.4,576,
1548256438,0,48.9167,1215.33,41.9594,1255.4,670,
1548256438,1,51.5406,1180.4,53.3656,1195.4,670,
1548256438,0,49.3224,1240.91,48.9167,1215.33,763,
1548256438,1,51.5406,1180.4,53.3656,1195.4,763,
1548256438,0,44.6719,1187.29,49.3224,1240.91,856,
1548256438,1,51.5406,1180.4,53.3656,1195.4,856,
1548256438,0,39.207,1273,44.6719,1187.29,950,
1548256438,1,51.5406,1180.4,53.3656,1195.4,950,
1548256439,0,39.207,1273,44.6719,1187.29,44,
1548256439,1,51.5406,1180.4,53.3656,1195.4,44,
1548256439,0,39.207,1273,44.6719,1187.29,139,
1548256439,1,51.5406,1180.4,53.3656,1195.4,139,
1548256439,0,39.207,1273,44.6719,1187.29,232,
1548256439,1,51.5406,1180.4,53.3656,1195.4,232,
1548256439,0,39.207,1273,44.6719,1187.29,326,
1548256439,1,51.5406,1180.4,53.3656,1195.4,326,
1548256439,0,39.207,1273,44.6719,1187.29,418,
1548256439,1,51.5406,1180.4,53.3656,1195.4,418,
1548256439,0,39.207,1273,44.6719,1187.29,513,
1548256439,1,51.5406,1180.4,53.3656,1195.4,513,
1548256439,0,39.207,1273,44.6719,1187.29,609,
1548256439,1,51.5406,1180.4,53.3656,1195.4,609,
1548256439,0,39.207,1273,44.6719,1187.29,701,
1548256439,1,51.5406,1180.4,53.3656,1195.4,701,
1548256439,0,41.294,1209,39.207,1273,795,
1548256439,1,51.5406,1180.4,53.3656,1195.4,795,
1548256439,0,48.2448,1245,41.294,1209,899,
1548256439,1,51.5406,1180.4,53.3656,1195.4,899,
1548256439,0,47.7321,1195.14,48.2448,1245,983,
1548256439,1,51.5406,1180.4,53.3656,1195.4,983,
1548256440,0,47.7188,1214.67,47.7321,1195.14,76,
1548256440,1,51.5406,1180.4,53.3656,1195.4,76,
1548256440,0,51.0547,1194.67,47.7188,1214.67,170,
1548256440,1,41.3789,1273.75,51.5406,1180.4,170,
