1551197909,5000000,107.39,292,107.39,292,602,
1551197909,5000001,182.12,839,182.12,839,602,
1551197909,5000002,245.94,561,245.94,561,602,
1551197909,5000000,108.62,294,108.62,294,773,
1551197909,5000001,181.05,825,181.05,825,773,
1551197909,5000002,246.08,563,246.08,563,773,
1551197909,5000000,108.59,291,108.62,294,902,
1551197909,5000001,183.3,845,181.05,825,902,
1551197909,5000002,248.16,570,246.08,563,902,
1551197909,5000000,107.41,295,108.59,291,995,
1551197909,5000001,183.95,854,183.3,845,995,
1551197909,5000002,248.59,570,248.16,570,995,
1551197910,5000000,108.68,290,108.68,290,207,
1551197910,5000001,179.4,819,179.4,819,207,
1551197910,5000002,248.1,574,248.1,574,207,
1551197910,5000000,109.02,290,109.02,290,325,
1551197910,5000001,182.01,839,182.01,839,325,
1551197910,5000002,248.4,571,248.4,571,325,
1551197910,5000000,108.6,296,109.02,290,417,
1551197910,5000001,179.36,817,182.01,839,417,
1551197910,5000002,247.65,576,248.4,571,417,
1551197910,5000000,108.27,292,108.27,292,673,
1551197910,5000001,181.71,834,181.71,834,673,
1551197910,5000002,248.97,569,248.97,569,673,
1551197910,5000003,207.11,326,207.11,326,673,
1551197910,5000000,107.26,296,108.27,292,746,
1551197910,5000001,180.03,825,181.71,834,746,
1551197910,5000002,246.18,556,248.97,569,746,
1551197910,5000003,207.11,326,207.11,326,746,
1551197910,5000000,106.61,295,107.26,296,839,
1551197910,5000001,183.8,857,180.03,825,839,
1551197910,5000002,248.1,571,246.18,556,839,
1551197910,5000003,212.06,266,207.11,326,839,
1551197911,5000000,107.81,294,107.81,294,20,
1551197911,5000001,179.1,819,179.1,819,20,
1551197911,5000002,247.72,573,247.72,573,20,
1551197911,5000003,208.26,311,208.26,311,20,
1551197911,5000000,106.96,294,106.96,294,133,
1551197911,5000001,182.78,845,182.78,845,133,
1551197911,5000002,248.28,570,248.28,570,133,
1551197911,5000003,208.81,311,208.81,311,133,
1551197911,5000000,107.56,293,107.56,293,167,
1551197911,5000001,182.86,847,182.86,847,167,
1551197911,5000002,248.97,565,248.97,565,167,
1551197911,5000003,212.29,261,212.29,261,167,
1551197911,5000000,106.78,295,107.56,293,263,
1551197911,5000001,181.35,835,182.86,847,263,
1551197911,5000002,245.46,555,248.97,565,263,
1551197911,5000003,212.29,261,212.29,261,263,
1551197911,5000000,107.38,294,106.78,295,356,
1551197911,5000001,181.76,850,181.35,835,356,
1551197911,5000002,245.81,557,245.46,555,356,
1551197911,5000003,212.29,261,212.29,261,356,
1551197911,5000000,107.54,291,107.54,291,483,
1551197911,5000001,180.93,833,180.93,833,483,
1551197911,5000002,246.09,552,246.09,552,483,
1551197911,5000003,212.29,261,212.29,261,483,
1551197911,5000000,107.39,291,107.39,291,596,
1551197911,5000001,180.31,823,180.31,823,596,
1551197911,5000002,245.2,554,245.2,554,596,
1551197911,5000003,212.29,261,212.29,261,596,
1551197911,5000000,108.05,290,107.39,291,684,
1551197911,5000001,180.57,837,180.31,823,684,
1551197911,5000002,246.19,561,245.2,554,684,
1551197911,5000003,212.29,261,212.29,261,684,
1551197911,5000000,106.67,294,108.05,290,778,
1551197911,5000001,180.47,836,180.57,837,778,
1551197911,5000002,246.28,561,246.19,561,778,
1551197911,5000003,212.29,261,212.29,261,778,
1551197911,5000000,106.38,294,106.67,294,876,
1551197911,5000001,180.51,837,180.47,836,876,
1551197911,5000002,246.48,563,246.28,561,876,
1551197911,5000003,212.29,261,212.29,261,876,
