1548256435,0,37.7528,1067.47,37.7528,1067.47,339,
1548256435,0,42.52,1110,37.7528,1067.47,434,
1548256435,0,43.05,1105,42.52,1110,526,
1548256435,0,44.13,1100,43.05,1105,623,
1548256435,0,43.81,1101,44.13,1100,713,
1548256435,0,44.22,1093,43.81,1101,810,
1548256435,0,43.42,1092,44.22,1093,902,
1548256435,0,43.65,1089,43.42,1092,997,
1548256436,0,43.29,1086,43.65,1089,137,
1548256436,0,43.22,1090,43.29,1086,229,
1548256436,0,42.65,1090,43.22,1090,322,
1548256436,0,41.67,1086,42.65,1090,418,
1548256436,0,40.25,1090,41.67,1086,510,
1548256436,0,38.5,1100,40.25,1090,606,
1548256436,0,36.21,1116,38.5,1100,701,
1548256436,0,33.95,1144,36.21,1116,800,
1548256436,0,31.98,1171,33.95,1144,887,
1548256436,0,30,1214,31.98,1171,988,
1548256437,0,29.26,1251,30,1214,76,
1548256437,0,27.92,1284,29.26,1251,192,
1548256437,0,27.67,1307,27.92,1284,263,
1548256437,0,27.55,1324,27.67,1307,356,
1548256437,0,27.17,1344,27.55,1324,449,
1548256437,0,27.1,1353,27.17,1344,543,
1548256437,1,58.19,1221,58.19,1221,543,
1548256437,0,27,1362,27.1,1353,637,
1548256437,1,57.62,1230,58.19,1221,637,
1548256437,0,25.85,1366,27,1362,731,
1548256437,1,57.52,1229,57.62,1230,731,
1548256437,0,25.82,1372,25.85,1366,824,
1548256437,1,57.4,1228,57.52,1229,824,
1548256437,0,24.93,1379,25.82,1372,918,
1548256437,1,57.89,1222,57.4,1228,918,
1548256438,0,25.98,1372,24.93,1379,12,
1548256438,1,58.51,1229,57.89,1222,12,
1548256438,0,26.21,1360,25.98,1372,105,
1548256438,1,58.35,1227,58.51,1229,105,
1548256438,0,26.59,1351,26.21,1360,200,
1548256438,1,58.24,1235,58.35,1227,200,
1548256438,0,28.09,1327,26.59,1351,295,
1548256438,1,58.22,1228,58.24,1235,295,
1548256438,0,30.13,1290,28.09,1327,387,
1548256438,1,57.37,1221,58.22,1228,387,
1548256438,0,33.43,1275,30.13,1290,480,
1548256438,1,55.44,1204,57.37,1221,480,
1548256438,0,37.56,1254,33.43,1275,575,
1548256438,1,53.36,1195,55.44,1204,575,
1548256438,1,46.745,1217.5,53.36,1195,669,
1548256438,1,50.225,1197.5,46.745,1217.5,762,
1548256438,1,50.43,1210,50.225,1197.5,855,
1548256438,1,48.105,1183.5,50.43,1210,949,
1548256439,1,45.37,1226.5,48.105,1183.5,42,
1548256439,1,45.37,1226.5,45.37,1226.5,137,
1548256439,1,45.37,1226.5,45.37,1226.5,231,
1548256439,1,45.37,1226.5,45.37,1226.5,324,
1548256439,1,45.37,1226.5,45.37,1226.5,417,
1548256439,1,45.37,1226.5,45.37,1226.5,512,
1548256439,1,45.37,1226.5,45.37,1226.5,608,
1548256439,1,45.37,1226.5,45.37,1226.5,699,
1548256439,1,45.37,1226.5,45.37,1226.5,794,
1548256439,1,46.415,1194.5,45.37,1226.5,894,
1548256439,1,49.89,1212.5,46.415,1194.5,981,
1548256440,1,49.635,1187.5,49.89,1212.5,75,
1548256440,1,49.625,1197,49.635,1187.5,168,
1548256440,1,46.21,1233.5,49.625,1197,261,
1548256440,0,52.26,1194,52.26,1194,357,
1548256440,1,38.32,1280,46.21,1233.5,357,
1548256440,0,54.03,1199,52.26,1194,457,
1548256440,1,35.78,1285,38.32,1280,457,
1548256440,0,55.83,1201,54.03,1199,546,
1548256440,1,33.61,1282,35.78,1285,546,
1548256440,0,57.07,1200,55.83,1201,645,
1548256440,1,33.61,1282,33.61,1282,645,
1548256440,0,58.68,1209,57.07,1200,731,
1548256440,1,33.61,1282,33.61,1282,731,
1548256440,0,60.28,1209,58.68,1209,823,
1548256440,1,26.02,1357,33.61,1282,823,
1548256440,0,62.04,1224,60.28,1209,918,
1548256440,1,21.96,1397,26.02,1357,918,
1548256441,0,64.36,1240,62.04,1224,13,
1548256441,1,19.24,1438,21.96,1397,13,
1548256441,0,66.19,1272,64.36,1240,106,
1548256441,1,19.24,1438,19.24,1438,106,
1548256441,0,69.83,1295,66.19,1272,199,
1548256441,1,19.24,1438,19.24,1438,199,
1548256441,0,71.7,1331,69.83,1295,294,
1548256441,1,19.24,1438,19.24,1438,294,
1548256441,0,72.09,1335,71.7,1331,386,
1548256441,1,19.24,1438,19.24,1438,386,
1548256441,0,70.2,1287,72.09,1335,482,
1548256441,1,19.24,1438,19.24,1438,482,
1548256441,0,66.16,1259,70.2,1287,574,
1548256441,1,19.24,1438,19.24,1438,574,
1548256441,0,64.11,1230,66.16,1259,667,
1548256441,1,21.66,1398,19.24,1438,667,
1548256441,0,60.43,1208,64.11,1230,762,
1548256441,1,21.66,1398,21.66,1398,762,
1548256441,0,57.54,1205,60.43,1208,856,
1548256441,1,31.51,1275,21.66,1398,856,
1548256441,0,54.8,1192,57.54,1205,948,
1548256441,1,35.51,1262,31.51,1275,948,
1548256442,0,46.27,1224,54.8,1192,42,
1548256442,0,43.995,1247,46.27,1224,136,
1548256442,0,44.65,1255,43.995,1247,232,
1548256442,0,41.705,1234.5,44.65,1255,325,
1548256442,0,40.55,1255,41.705,1234.5,419,
1548256442,0,40.55,1255,40.55,1255,513,
1548256442,0,40.55,1255,40.55,1255,607,
1548256442,0,40.55,1255,40.55,1255,699,
1548256442,0,39.875,1264.5,40.55,1255,793,
1548256442,0,42.645,1245,39.875,1264.5,887,
1548256442,0,43.07,1223,42.645,1245,982,
1548256443,0,45.48,1207.5,43.07,1223,76,
1548256443,0,44.81,1199.5,45.48,1207.5,168,
1548256443,0,53.02,1155,53.02,1155,262,
1548256443,0,36.07,1271,44.81,1199.5,262,
1548256443,0,55.83,1155,53.02,1155,357,
1548256443,0,34.09,1292,36.07,1271,357,
1548256443,0,57.98,1170,55.83,1155,451,
1548256443,0,30.76,1306,34.09,1292,451,
1548256443,0,60.25,1187,57.98,1170,542,
1548256443,0,30.76,1306,30.76,1306,542,
1548256443,0,62.69,1210,60.25,1187,644,
1548256443,0,23.15,1371,30.76,1306,644,
1548256443,0,65.15,1256,62.69,1210,732,
1548256443,0,18.04,1447,23.15,1371,732,
1548256443,0,65.15,1256,65.15,1256,828,
